youtubeid,videoid,caption,fps,tstart,tend,totalframes
mfn38jZ0,mfn38jZ0_ak_clip_0_000,"a woman walking down a cobblestone street, and a car driving down the same street",23.976023976023978,7.75775,16.099416666666666,3510.0
kB2oRwzLa2o,kB2oRwzLa2o_clip_25_015,"a scenic view of a mountainous landscape with a dirt road leading up to it. The road is surrounded by green grass and bushes, and there are several signs and fences along the way",20.0,1187.2,1197.2,28400.0
X4EZrSX7v,X4EZrSX7v_g_clip_12_008,"a busy city street with people walking and riding bikes, and a man on a motorcycle",29.97002997002997,578.8449333333333,585.5182666666667,24404.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_16_007,"a busy city intersection with cars, pedestrians, and traffic lights. The scene is captured from different angles and perspectives",29.97002997002997,2049.380666666667,2056.054,81000.0
QdD,QdD_cpI-F6E_clip_3_003,a group of people standing on a hilltop overlooking a large crater. The people are seen walking around the crater and observing the view,20.0,162.7,172.7,5582.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_7_001,a scene where a group of people are standing on a wooden walkway overlooking a large crater with a geyser erupting. The camera then pans to show a man sitting on the edge of the crater,29.97002997002997,674.674,681.3473333333334,34694.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_6_002,a wooden boardwalk with a geyser erupting in the background. There are people walking on the boardwalk,29.97002997002997,615.0144,621.6877333333333,34694.0
kQTF9UIhd,kQTF9UIhd_E_clip_11_002,a scene of a busy street with people and vehicles moving around. The camera captures the scene from different angles and perspectives,29.97002997002997,681.2806,687.9539333333333,56454.0
SNx8B,SNx8B_oE8IY_clip_1_000,a view of a river with a large ferris wheel in the background. People are walking on a bridge over the river,20.0,32.1,42.1,5586.0
Dk96JTfpSYc,Dk96JTfpSYc_clip_1_003,"a series of images of a roller coaster with a train going around the track. The images are shown in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes",20.0,112.3,122.3,24890.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_23_000,a man standing on a rooftop surrounded by plants and buildings. The man is seen watering the plants on the rooftop,29.97002997002997,1350.8828666666666,1357.5562,109438.0
dHS84zWjIqc,dHS84zWjIqc_clip_1_002,a person skateboarding down a busy street with cars and pedestrians. The person is wearing a yellow shirt and is seen from different angles,20.0,357.2,367.2,13490.0
kEGnZu2-WiA,kEGnZu2-WiA_clip_6_001,"a person walking in a mall, and there are people walking in the mall",24.0,329.9166666666667,338.25,13410.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_008,a person riding a bike down a street with a large building in the background. The person is wearing a blue shirt and a black hat,29.97002997002997,1722.3873333333331,1729.0606666666667,81000.0
aACPqELAbmA,aACPqELAbmA_clip_19_000,"a series of scenes featuring a zoo enclosure with a pond, rocks, and a wooden structure. The scenes are captured from different angles and distances, showcasing the enclosure's various features",20.0,747.4,757.4,44942.0
1Elizfg4MYY,1Elizfg4MYY_clip_15_001,a person walking through a store with a green and white color scheme. There are also several people walking around and a green and white train passing by,29.97002997002997,1065.9982666666667,1072.6716,81000.0
Q7aeYUeqKhg,Q7aeYUeqKhg_clip_3_003,"a group of people standing in a room, and a person in a red coat is walking around",20.0,171.8,181.8,6826.0
RsYwVa0r4o4,RsYwVa0r4o4_clip_6_000,"a barren landscape with a dirt road and a fence in the distance. The sky is overcast, and there are no clouds",30.0,255.4,262.06666666666666,13604.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_27_001,"a wooden bridge with people walking on it, and the sky is clear and blue",30.0,1340.7333333333331,1347.4,63918.0
2xw65Eniif0,2xw65Eniif0_clip_1_004,a view from the window of a helicopter flying over a desert landscape. The video also shows a person's hand holding a camera,29.97002997002997,84.35093333333333,91.02426666666666,15300.0
nJPn8GkHs18,nJPn8GkHs18_clip_3_002,"a series of images of a stone staircase with green grass on either side, and a cloudy blue sky in the background. The images are shown in temporal order with captions, object names, and object descriptions with specific locations and sizes",20.0,266.1,276.1,23358.0
kQTF9UIhd,kQTF9UIhd_E_clip_23_004,a busy city street with lots of people and vehicles moving around. There is a man in a yellow shirt who is walking down the street,29.97002997002997,1361.9606,1368.6339333333333,56454.0
xMN27yTLPuc,xMN27yTLPuc_clip_4_003,a man wearing a blue hat and a blue shirt walking down a path in a park. There are also other people walking on the same path,20.0,411.9,421.9,19108.0
5JvJCvdqvYs,5JvJCvdqvYs_clip_0_013,a large tree in the middle of a forest with green leaves and a brown trunk. The camera captures the tree from different angles and distances,20.0,237.8,247.8,39744.0
1Elizfg4MYY,1Elizfg4MYY_clip_1_009,a person walking down a street with various objects and people around them. The video also contains a person riding a bike down the same street,29.97002997002997,182.9828,189.65613333333332,81000.0
bSo-,bSo-_jkyN2M_clip_4_000,"a safari drive through a dirt road in the wilderness, with a car driving down the road and passing by a herd of animals",20.0,90.6,100.6,6206.0
kQTF9UIhd,kQTF9UIhd_E_clip_13_005,a bustling market scene with people walking around and shops on either side of the street,29.97002997002997,878.4108666666667,885.0842,56454.0
1Elizfg4MYY,1Elizfg4MYY_clip_31_009,"a person riding a bike along a waterfront, passing by various objects such as a large white arch, a boat, and a white metal fence",29.97002997002997,2084.9495333333334,2091.6228666666666,81000.0
cWBfrY8Xg7Y,cWBfrY8Xg7Y_clip_0_020,"a person walking on a sidewalk next to a beach, and the camera captures the surroundings",29.97002997002997,467.73393333333337,474.40726666666666,52192.0
zCbQffIER,zCbQffIER_E_clip_7_000,a man walking down a street with green shutters on a building. The man is wearing a yellow shirt and is carrying a broom,20.0,105.9,115.9,9208.0
rDtR3Dgv-9M,rDtR3Dgv-9M_clip_13_000,"a group of people sitting outside of a hut, and a woman in a red dress walking around",20.0,304.6,314.6,7326.0
MGSALKM2VeI,MGSALKM2VeI_clip_20_001,a scenic view of a green field with mountains in the background. The sun is shining brightly in the sky,29.97002997002997,442.0416,448.71493333333336,23570.0
2Lq86MKesG4,2Lq86MKesG4_clip_0_016,a yellow truck driving down a busy city street with tall buildings on either side. The video also shows a taxi cab driving down the same street,20.0,660.9,670.9,26450.0
AkGnPl0QL6o,AkGnPl0QL6o_clip_2_001,a beach scene with a sun in the sky and a large body of water. There are also several birds on the sand and in the water,20.0,83.2,93.2,4856.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_2_009,a person riding a bike down a street with parked cars on the side. The street is surrounded by buildings and trees,29.97002997002997,402.9358666666667,409.6092,81000.0
cWBfrY8Xg7Y,cWBfrY8Xg7Y_clip_2_027,a person riding a bike down a paved path next to a lake. The person passes by a red building and a green grassy field,29.97002997002997,949.8155333333334,956.4888666666668,52192.0
2Lq86MKesG4,2Lq86MKesG4_clip_0_020,"a busy city street with cars, taxis, and pedestrians. The camera captures the scene from the perspective of a car driving down the street",20.0,700.9,710.9,26450.0
14O7AxqjiVY,14O7AxqjiVY_clip_0_015,"a horse standing in a field, and a person walking in the background",20.0,153.5,163.5,11234.0
H1Nj76ORCKM,H1Nj76ORCKM_clip_2_008,"a man in a pink shirt walking down a street with other people. There are also various objects such as buildings, a bicycle, and a stroller",20.0,250.9,260.9,19436.0
2xw65Eniif0,2xw65Eniif0_clip_3_014,a view from the cockpit of a helicopter flying over a desert landscape. The video also shows a person's reflection in the window of the helicopter,29.97002997002997,229.229,235.90233333333333,15300.0
HNOT,HNOT_feL27Y_clip_1_000,"two sharks swimming in the ocean, with one of them being larger than the other. The sharks are seen swimming in the blue water, and the larger shark is seen swimming alone in the later part of the video",20.0,50.7,60.7,2066.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_44_023,"a group of people walking down a busy street, with a man in a blue shirt and backpack standing out",29.97002997002997,2823.487333333333,2830.1606666666667,109438.0
9nFhDXquHZA,9nFhDXquHZA_clip_2_003,a scene of a food court with people walking around. There is a woman wearing a white shirt who is walking in the food court,24.0,237.41666666666663,245.75,8986.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_9_021,a person skateboarding down a street and a man sitting on a bench,30.0,474.0,480.6666666666667,63918.0
9GjAcbv0MBU,9GjAcbv0MBU_clip_7_001,a large number of jellyfish swimming in an aquarium. The jellyfish are of different colors and sizes,20.0,462.5,472.5,11650.0
FKBqqvvkCBQ,FKBqqvvkCBQ_clip_2_016,a white car driving down a street next to a building. The car is seen from different angles as it moves along the street,29.97002997002997,173.10626666666667,179.77960000000002,6526.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_15_012,a person riding a skateboard down a street with tall buildings on both sides. The person is wearing a blue shirt and is riding on a green bike lane,29.97002997002997,1849.5143333333333,1856.1876666666667,81000.0
SgMRx0nF1EQ,SgMRx0nF1EQ_clip_3_000,a series of images of a desert landscape with various rock formations and plants. The images are shown in temporal order with captions describing each frame,29.97002997002997,96.22946666666668,102.9028,8178.0
LiTEH8JaLPs,LiTEH8JaLPs_clip_3_029,a dirt road leading to a mountain range with a large white building in the background. The sky is clear and blue with a bright sun,20.0,879.0,889.0,22740.0
LiTEH8JaLPs,LiTEH8JaLPs_clip_3_024,a dirt road leading to a mountain range with a blue sky and clouds in the background. The road is surrounded by green grass and there are no people or vehicles in sight,20.0,829.0,839.0,22740.0
DOYNDJVzE0Q,DOYNDJVzE0Q_clip_13_000,a city street with cars and buildings in the background. There is also a sidewalk with a green fence and a large green field with a ferris wheel in the distance,29.97002997002997,735.4680666666667,742.1414,27818.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_24_007,a person riding a bike down a street with cars and buildings in the background. The person is wearing a helmet and the street is wet,29.97002997002997,2560.891666666667,2567.565,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_5_009,a person riding a bike through a park with trees and a path. There are also people walking on the sidewalk and a ferris wheel in the background,29.97002997002997,727.9939333333333,734.6672666666667,81000.0
EOM,EOM_CxAKB_Y_clip_7_000,a room with a black rope barrier and a white light on the ceiling. The room has a white wall with a black rope barrier and a white light on the ceiling,20.0,411.9,421.9,28816.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_4_001,"a group of people sitting on a bench near a river, and a person pushing a stroller walks by",30.0,214.6,221.26666666666668,63918.0
uhdpNod6gb4,uhdpNod6gb4_clip_0_000,a man walking on a bridge and a boat in the water,25.0,6.56,14.56,1954.0
5JvJCvdqvYs,5JvJCvdqvYs_clip_7_005,"a group of people standing around a fire, with a child playing with a frisbee in the foreground. The scene is set in a rural area with a thatched roof hut in the background",20.0,888.3,898.3,39744.0
5JvJCvdqvYs,5JvJCvdqvYs_clip_10_010,"a group of people walking through a dense forest with lots of trees and greenery. The camera captures the scene from different angles, showing the group walking on a path",20.0,1176.8,1186.8,39744.0
EOM,EOM_CxAKB_Y_clip_8_002,a room with a bench and a window. There are also several beds in the room,20.0,477.6,487.6,28816.0
2xw65Eniif0,2xw65Eniif0_clip_7_005,"a view of a canyon from a helicopter, and the camera captures the scenery from the window of the helicopter",29.97002997002997,482.482,489.1553333333333,15300.0
FLzknv-xmSc,FLzknv-xmSc_clip_0_025,a road with a fence on one side and a field on the other. There is also a person walking on the road,29.97002997002997,174.04053333333334,180.71386666666663,28614.0
LiTEH8JaLPs,LiTEH8JaLPs_clip_1_021,"a scenic view of a mountain range with a dirt road winding through it. The sky is clear and blue, and there are clouds in the background",20.0,246.9,256.9,22740.0
Y8HNF4Q2yXI,Y8HNF4Q2yXI_clip_3_000,a person walking down a cobblestone street with a river on one side and a tall building on the other. The person is wearing a black jacket and carrying a black bag,29.97002997002997,98.16473333333332,104.83806666666666,16378.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_2_039,a person riding a skateboard down a street with trees on both sides. The person is wearing a white shirt and blue jeans,30.0,927.3333333333334,934.0,45684.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_0_003,"a man pushing a cart down a street, and a person riding a bike down the same street",30.0,146.13333333333333,152.8,45684.0
YMbCaGegWm8,YMbCaGegWm8_clip_6_000,"a group of people standing on a cliff overlooking the ocean. The weather is cloudy, and the people are wearing jackets",20.0,154.5,164.5,3340.0
FZL0ynym3DI,FZL0ynym3DI_clip_20_000,"a man walking down a busy street while people are standing around. There are also various objects such as a white umbrella, a blue and white striped shirt, and a white hat",20.0,915.4,925.4,30824.0
